time,density
681,0.0015
682,0.0015
683,0.0015
684,0.0015
685,0.0015
686,0.0015
687,0.0015
688,0.0015
689,0.0015
690,0.0015
691,0.0015
692,0.0015
693,0.0015
694,0.0015
695,0.0015
696,0.0015
697,0.0015
698,0.0015
699,0.0015
700,0.0015
701,0.0015
702,0.0015
703,0.0015
704,0.0015
705,0.0015
706,0.0015
707,0.0015
708,0.0015
709,0.0015
710,0.0015
711,0.0015
712,0.0015
713,0.0015
714,0.0015
715,0.0015
716,0.0015
717,0.0015
718,0.0015
719,0.0015
720,0.0015
721,0.0015
722,0.0015
723,0.0015
724,0.0015
725,0.0015
726,0.0015
727,0.0015
728,0.0015
729,0.0015
730,0.0015
731,0.0015
732,0.0015
733,0.0015
734,0.0015
735,0.0015
736,0.0015
737,0.0015
738,0.0015
739,0.0015
740,0.0015
741,0.0015
742,0.0015
743,0.0015
744,0.0015
745,0.0015
746,0.0015
747,0.0015
748,0.0015
749,0.0015
750,0.0015
751,0.0015
752,0.0015
753,0.0
692, 0.0015
693, 0.0015
694, 0.0015
695, 0.0015
696, 0.0015
697, 0.0015
698, 0.0015
699, 0.0015
700, 0.0015
701, 0.0015
702, 0.0015
703, 0.0015
704, 0.0015
705, 0.0015
706, 0.0015
707, 0.0015
708, 0.0015
709, 0.0015
710, 0.0015
711, 0.0015
712, 0.0015
713, 0.0015
714, 0.0015
715, 0.0015
716, 0.0015
717, 0.0015
718, 0.0015
719, 0.0015
720, 0.0015
721, 0.0015
722, 0.0015
723, 0.0015
724, 0.0015
725, 0.0015
726, 0.0015
727, 0.0015
728, 0.0015
729, 0.0015
730, 0.0015
731, 0.0015
732, 0.0015
733, 0.0015
734, 0.0015
735, 0.0015
736, 0.0015
737, 0.0015
738, 0.0015
739, 0.0015
740, 0.0015
741, 0.0015
742, 0.0015
743, 0.0015
744, 0.0015
745, 0.0015
746, 0.0015
747, 0.0015
748, 0.0015
749, 0.0015
750, 0.0015
751, 0.0015
752, 0.0015
753, 0.0015
754, 0.0015
755, 0.0015
756, 0.0015
757, 0.0015
758, 0.0015
759, 0.0015
760, 0.0015
761, 0.0015
762, 0.0015
763, 0.0015
764, 0.0015
765, 0.0015
766, 0.0015
767, 0.0015
768, 0.0015
769, 0.0015
770, 0.0015
771, 0.0015
772, 0.0015
773, 0.0015
774, 0.0015
775, 0.0015
776, 0.0015
777, 0.0015
778, 0.0015
779, 0.0015
780, 0.0015
781, 0.0015
782, 0.0015
783, 0.0015
784, 0.0015
785, 0.0015
786, 0.0015
787, 0.0015
788, 0.0015
789, 0.0015
790, 0.0015
791, 0.0015
792, 0.0015
793, 0.0015
794, 0.0015
795, 0.0015
796, 0.0015
797, 0.0015
798, 0.0015
799, 0.0015
800, 0.0015
801, 0.0015
802, 0.0015
803, 0.0015
804, 0.0015
805, 0.0015
806, 0.0015
807, 0.0015
808, 0.0015
809, 0.0015
810, 0.0015
811, 0.0015
812, 0.0015
813, 0.0015
814, 0.0015
815, 0.0015
816, 0.0015
817, 0.0015
818, 0.0015
819, 0.0015
820, 0.0015
821, 0.0015
822, 0.0015
823, 0.0015
824, 0.0015
825, 0.0015
826, 0.0015
827, 0.0015
828, 0.0015
829, 0.0015
830, 0.0015
831, 0.0015
832, 0.0015
833, 0.0015
834, 0.0015
835, 0.0015
836, 0.0015
837, 0.0015
838, 0.0015
839, 0.0015
840, 0.0015
841, 0.0015
842, 0.0015
843, 0.0015
844, 0.0015
845, 0.0015
846, 0.0015
847, 0.0015
848, 0.0015
849, 0.0015
850, 0.0015
851, 0.0015
852, 0.0015
853, 0.0015
854, 0.0015
855, 0.0015
856, 0.0015
857, 0.0015
858, 0.0015
859, 0.0015
860, 0.0015
861, 0.0015
862, 0.0015
863, 0.0015
864, 0.0015
865, 0.0015
866, 0.0015
867, 0.0015
868, 0.0015
869, 0.0015
870, 0.0015
871, 0.0015
872, 0.0015
873, 0.0015
874, 0.0015
875, 0.0015
876, 0.0015
877, 0.0015
878, 0.0015
879, 0.0015
880, 0.0015
881, 0.0015
882, 0.0015
883, 0.0015
884, 0.0015
885, 0.0015
886, 0.0015
887, 0.0015
888, 0.0015
889, 0.0015
890, 0.0015
891, 0.0015
892, 0.0015
893, 0.0015
894, 0.0015
895, 0.0015
896, 0.0015
897, 0.0015
898, 0.0015
899, 0.0015
900, 0.0015
901, 0.0015
902, 0.0015
903, 0.0015
904, 0.0015
905, 0.0015
906, 0.0015
907, 0.0015
908, 0.0015
909, 0.0015
910, 0.0015
911, 0.0015
912, 0.0015
913, 0.0015
914, 0.0015
915, 0.0015
916, 0.0015
917, 0.0015
918, 0.0015
919, 0.0015
920, 0.0015
921, 0.0015
922, 0.0015
923, 0.0015
924, 0.0015
925, 0.0015
926, 0.0015
927, 0.0015
928, 0.0015
929, 0.0015
930, 0.0015
931, 0.0015
932, 0.0015
933, 0.0015
934, 0.0015
935, 0.0015
936, 0.0015
937, 0.0015
938, 0.0015
939, 0.0015
940, 0.0015
941, 0.0015
942, 0.0015
943, 0.0015
944, 0.0015
945, 0.0015
946, 0.0015
947, 0.0015
948, 0.0015
949, 0.0015
950, 0.0015
951, 0.0015
952, 0.0015
953, 0.0015
954, 0.0015
955, 0.0015
956, 0.0015
957, 0.0015
958, 0.0015
959, 0.0015
960, 0.0015
961, 0.0015
962, 0.0015
963, 0.0015
964, 0.0015
965, 0.0015
966, 0.0015
967, 0.0015
968, 0.0015
969, 0.0015
970, 0.0015
971, 0.0015
972, 0.0015
973, 0.0015
974, 0.0015
975, 0.0015
976, 0.0015
977, 0.0015
978, 0.0015
979, 0.0015
980, 0.0015
981, 0.0015
982, 0.0015
983, 0.0015
984, 0.0015
985, 0.0015
986, 0.0015
987, 0.0015
988, 0.0015
989, 0.0015
990, 0.0015
991, 0.0015
992, 0.0015
993, 0.0015
994, 0.0015
995, 0.0015
996, 0.0015
997, 0.0015
998, 0.0015
999, 0.0015
