Iteration,Desity
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
10,0.495025
